id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing
368,110500,9776,2012-02-22 00:00:00,64,Balanced,,Little,54
369,110500,9776,2013-09-20 00:00:00,68,Fast,,Little,54
370,110500,9776,2014-09-19 00:00:00,61,Balanced,60.0,Normal,62
371,110500,9776,2015-09-10 00:00:00,66,Balanced,44.0,Normal,54
372,1824,9810,2010-02-22 00:00:00,60,Balanced,,Little,35
373,1824,9810,2011-02-22 00:00:00,52,Balanced,,Little,43
374,1824,9810,2012-02-22 00:00:00,38,Balanced,,Little,34
375,1824,9810,2013-09-20 00:00:00,41,Balanced,,Little,34
376,1824,9810,2014-09-19 00:00:00,63,Balanced,48.0,Normal,42
377,1824,9810,2015-09-10 00:00:00,51,Balanced,41.0,Normal,38
378,468,10268,2010-02-22 00:00:00,30,Slow,,Little,30
379,468,10268,2011-02-22 00:00:00,43,Balanced,,Little,39
380,468,10268,2012-02-22 00:00:00,55,Balanced,,Little,73
381,468,10268,2013-09-20 00:00:00,55,Balanced,,Little,73
382,468,10268,2014-09-19 00:00:00,55,Balanced,47.0,Normal,69
383,468,10268,2015-09-10 00:00:00,51,Balanced,52.0,Normal,48
384,1746,8534,2010-02-22 00:00:00,30,Slow,,Little,30
385,1746,8534,2011-02-22 00:00:00,50,Balanced,,Little,35
386,1746,8534,2012-02-22 00:00:00,50,Balanced,,Little,50
387,1746,8534,2013-09-20 00:00:00,51,Balanced,,Little,54
388,1746,8534,2014-09-19 00:00:00,63,Balanced,43.0,Normal,39
389,1746,8534,2015-09-10 00:00:00,66,Balanced,43.0,Normal,36
390,162,8398,2010-02-22 00:00:00,45,Balanced,,Little,55
391,162,8398,2011-02-22 00:00:00,64,Balanced,,Little,55
392,162,8398,2012-02-22 00:00:00,50,Balanced,,Little,48
393,162,8398,2013-09-20 00:00:00,50,Balanced,,Little,48
394,162,8398,2014-09-19 00:00:00,39,Balanced,47.0,Normal,40
395,452,8558,2010-02-22 00:00:00,55,Balanced,,Little,40
396,452,8558,2011-02-22 00:00:00,68,Fast,,Little,55
397,452,8558,2012-02-22 00:00:00,46,Balanced,,Little,44
398,452,8558,2013-09-20 00:00:00,50,Balanced,,Little,44
399,452,8558,2014-09-19 00:00:00,50,Balanced,52.0,Normal,44
400,452,8558,2015-09-10 00:00:00,50,Balanced,52.0,Normal,44
401,10020,7842,2013-09-20 00:00:00,66,Balanced,,Little,52
402,10020,7842,2014-09-19 00:00:00,66,Balanced,56.0,Normal,52
403,10020,7842,2015-09-10 00:00:00,59,Balanced,56.0,Normal,52
404,2013,6351,2011-02-22 00:00:00,50,Balanced,,Little,55
405,7,8668,2010-02-22 00:00:00,60,Balanced,,Little,65
406,7,8668,2011-02-22 00:00:00,60,Balanced,,Little,50
407,7,8668,2012-02-22 00:00:00,56,Balanced,,Little,56
408,7,8668,2013-09-20 00:00:00,58,Balanced,,Little,62
409,7,8668,2014-09-19 00:00:00,61,Balanced,34.0,Normal,42
410,7,8668,2015-09-10 00:00:00,43,Balanced,45.0,Normal,40
411,111271,4087,2011-02-22 00:00:00,35,Balanced,,Little,65
412,111271,4087,2012-02-22 00:00:00,53,Balanced,,Little,44
413,111271,4087,2013-09-20 00:00:00,53,Balanced,,Little,44
414,111271,4087,2014-09-19 00:00:00,61,Balanced,51.0,Normal,44
415,111271,4087,2015-09-10 00:00:00,58,Balanced,35.0,Normal,56
416,1971,10218,2011-02-22 00:00:00,73,Fast,,Little,59
417,1971,10218,2012-02-22 00:00:00,47,Balanced,,Little,52
418,1971,10218,2015-09-10 00:00:00,53,Balanced,41.0,Normal,69
419,79,8596,2010-02-22 00:00:00,70,Fast,,Little,70
420,31,8722,2010-02-22 00:00:00,55,Balanced,,Little,65
421,31,8722,2011-02-22 00:00:00,58,Balanced,,Little,71
422,31,8722,2012-02-22 00:00:00,53,Balanced,,Little,53
423,31,8722,2013-09-20 00:00:00,60,Balanced,,Little,56
424,31,8722,2014-09-19 00:00:00,59,Balanced,53.0,Normal,57
425,31,8722,2015-09-10 00:00:00,59,Balanced,47.0,Normal,65
426,100626,6631,2015-09-10 00:00:00,39,Balanced,33.0,Little,62
427,1915,8674,2010-02-22 00:00:00,41,Balanced,,Little,32
428,1915,8674,2011-02-22 00:00:00,51,Balanced,,Little,39
429,1915,8674,2012-02-22 00:00:00,44,Balanced,,Little,41
430,1915,8674,2013-09-20 00:00:00,44,Balanced,,Little,44
431,1915,8674,2014-09-19 00:00:00,48,Balanced,42.0,Normal,38
432,1915,8674,2015-09-10 00:00:00,55,Balanced,32.0,Little,55
433,236,9773,2010-02-22 00:00:00,30,Slow,,Little,30
434,236,9773,2011-02-22 00:00:00,50,Balanced,,Little,50
435,236,9773,2012-02-22 00:00:00,52,Balanced,,Little,53
436,236,9773,2013-09-20 00:00:00,52,Balanced,,Little,53
437,236,9773,2014-09-19 00:00:00,52,Balanced,50.0,Normal,53
438,236,9773,2015-09-10 00:00:00,70,Fast,50.0,Normal,53
439,1903,9908,2010-02-22 00:00:00,45,Balanced,,Little,45
440,1903,9908,2011-02-22 00:00:00,66,Balanced,,Little,45
441,1903,9908,2012-02-22 00:00:00,47,Balanced,,Little,52
442,1903,9908,2013-09-20 00:00:00,47,Balanced,,Little,52
443,1903,9908,2014-09-19 00:00:00,50,Balanced,50.0,Normal,52
444,1903,9908,2015-09-10 00:00:00,50,Balanced,39.0,Normal,54
445,286,9824,2015-09-10 00:00:00,53,Balanced,32.0,Little,56
446,894,10243,2010-02-22 00:00:00,45,Balanced,,Little,60
447,894,10243,2011-02-22 00:00:00,48,Balanced,,Little,56
448,894,10243,2012-02-22 00:00:00,62,Balanced,,Little,46
449,894,10243,2013-09-20 00:00:00,62,Balanced,,Little,46
450,894,10243,2014-09-19 00:00:00,62,Balanced,49.0,Normal,46
451,894,10243,2015-09-10 00:00:00,62,Balanced,49.0,Normal,46
452,246,10235,2010-02-22 00:00:00,30,Slow,,Little,30
453,246,10235,2011-02-22 00:00:00,47,Balanced,,Little,53
454,246,10235,2012-02-22 00:00:00,38,Balanced,,Little,34
455,246,10235,2013-09-20 00:00:00,44,Balanced,,Little,44
456,246,10235,2014-09-19 00:00:00,54,Balanced,40.0,Normal,60
457,246,10235,2015-09-10 00:00:00,50,Balanced,33.0,Little,48
458,110374,8535,2010-02-22 00:00:00,67,Fast,,Little,30
459,110374,8535,2011-02-22 00:00:00,49,Balanced,,Little,50
460,110374,8535,2012-02-22 00:00:00,45,Balanced,,Little,50
461,110374,8535,2013-09-20 00:00:00,53,Balanced,,Little,51
462,110374,8535,2014-09-19 00:00:00,34,Balanced,54.0,Normal,33
463,110374,8535,2015-09-10 00:00:00,34,Balanced,54.0,Normal,33
464,110636,8194,2010-02-22 00:00:00,65,Balanced,,Little,35
465,110636,8194,2011-02-22 00:00:00,51,Balanced,,Little,38
466,110636,8194,2012-02-22 00:00:00,67,Fast,,Little,47
467,110636,8194,2013-09-20 00:00:00,41,Balanced,,Little,69
468,110636,8194,2014-09-19 00:00:00,72,Fast,69.0,Lots,57
469,110636,8194,2015-09-10 00:00:00,47,Balanced,62.0,Normal,47
470,25,8358,2010-02-22 00:00:00,50,Balanced,,Little,30
471,25,8358,2011-02-22 00:00:00,50,Balanced,,Little,47
472,25,8358,2012-02-22 00:00:00,52,Balanced,,Little,61
473,25,8358,2013-09-20 00:00:00,59,Balanced,,Little,38
474,25,8358,2014-09-19 00:00:00,39,Balanced,58.0,Normal,48
475,25,8358,2015-09-10 00:00:00,59,Balanced,54.0,Normal,38
476,111657,9891,2010-02-22 00:00:00,30,Slow,,Little,30
477,111657,9891,2011-02-22 00:00:00,70,Fast,,Little,48
478,111657,9891,2015-09-10 00:00:00,63,Balanced,48.0,Normal,46
479,144,9879,2010-02-22 00:00:00,60,Balanced,,Little,70
480,144,9879,2011-02-22 00:00:00,50,Balanced,,Little,55
481,144,9879,2012-02-22 00:00:00,48,Balanced,,Little,45
482,144,9879,2013-09-20 00:00:00,52,Balanced,,Little,49
483,144,9879,2014-09-19 00:00:00,52,Balanced,34.0,Normal,56
484,144,9879,2015-09-10 00:00:00,52,Balanced,34.0,Normal,48
485,673,9987,2010-02-22 00:00:00,45,Balanced,,Little,45
486,673,9987,2011-02-22 00:00:00,66,Balanced,,Little,52
487,673,9987,2012-02-22 00:00:00,53,Balanced,,Little,55
488,673,9987,2013-09-20 00:00:00,58,Balanced,,Little,38
489,673,9987,2014-09-19 00:00:00,58,Balanced,52.0,Normal,38
490,673,9987,2015-09-10 00:00:00,58,Balanced,52.0,Normal,38
491,110556,10233,2010-02-22 00:00:00,70,Fast,,Little,50
492,110556,10233,2011-02-22 00:00:00,65,Balanced,,Little,35
493,110556,10233,2012-02-22 00:00:00,50,Balanced,,Little,50
494,110556,10233,2013-09-20 00:00:00,64,Balanced,,Little,38
495,110556,10233,2014-09-19 00:00:00,64,Balanced,52.0,Normal,68
496,110556,10233,2015-09-10 00:00:00,64,Balanced,52.0,Normal,68
497,674,9991,2010-02-22 00:00:00,70,Fast,,Little,65
498,674,9991,2011-02-22 00:00:00,55,Balanced,,Little,55
499,674,9991,2012-02-22 00:00:00,50,Balanced,,Little,47
500,674,9991,2013-09-20 00:00:00,50,Balanced,,Little,37
501,674,9991,2014-09-19 00:00:00,50,Balanced,55.0,Normal,37
502,674,9991,2015-09-10 00:00:00,50,Balanced,55.0,Normal,37
503,1860,8305,2010-02-22 00:00:00,30,Slow,,Little,35
504,1860,8305,2011-02-22 00:00:00,54,Balanced,,Little,45
505,1860,8305,2012-02-22 00:00:00,25,Slow,,Little,40
506,1860,8305,2013-09-20 00:00:00,29,Slow,,Little,40
507,1860,8305,2014-09-19 00:00:00,35,Balanced,42.0,Normal,40
508,1860,8305,2015-09-10 00:00:00,34,Balanced,41.0,Normal,38
509,110316,6391,2013-09-20 00:00:00,61,Balanced,,Little,52
510,110316,6391,2015-09-10 00:00:00,48,Balanced,53.0,Normal,52
511,1888,9764,2012-02-22 00:00:00,46,Balanced,,Little,41
512,1888,9764,2013-09-20 00:00:00,46,Balanced,,Little,41
513,1888,9764,2014-09-19 00:00:00,65,Balanced,67.0,Lots,41
514,1888,9764,2015-09-10 00:00:00,68,Fast,67.0,Lots,41
515,110744,8569,2010-02-22 00:00:00,30,Slow,,Little,50
516,110744,8569,2011-02-22 00:00:00,47,Balanced,,Little,27
517,110744,8569,2012-02-22 00:00:00,52,Balanced,,Little,67
518,110744,8569,2013-09-20 00:00:00,52,Balanced,,Little,43
519,110744,8569,2015-09-10 00:00:00,52,Balanced,48.0,Normal,43
520,100632,6433,2014-09-19 00:00:00,55,Balanced,47.0,Normal,42
521,100632,6433,2015-09-10 00:00:00,58,Balanced,38.0,Normal,64
522,110565,8019,2015-09-10 00:00:00,41,Balanced,40.0,Normal,59
523,111429,8020,2010-02-22 00:00:00,30,Slow,,Little,50
524,111429,8020,2011-02-22 00:00:00,46,Balanced,,Little,38
525,110832,7878,2011-02-22 00:00:00,53,Balanced,,Little,52
526,110832,7878,2012-02-22 00:00:00,48,Balanced,,Little,37
527,110832,7878,2013-09-20 00:00:00,52,Balanced,,Little,37
528,110832,7878,2014-09-19 00:00:00,52,Balanced,62.0,Normal,37
529,110832,7878,2015-09-10 00:00:00,57,Balanced,50.0,Normal,59
530,322,9956,2010-02-22 00:00:00,30,Slow,,Little,50
531,322,9956,2011-02-22 00:00:00,67,Fast,,Little,53
532,322,9956,2012-02-22 00:00:00,50,Balanced,,Little,54
533,322,9956,2013-09-20 00:00:00,50,Balanced,,Little,54
534,322,9956,2014-09-19 00:00:00,50,Balanced,60.0,Normal,54
535,322,9956,2015-09-10 00:00:00,50,Balanced,60.0,Normal,54
536,1805,9855,2010-02-22 00:00:00,70,Fast,,Little,70
537,1805,9855,2011-02-22 00:00:00,50,Balanced,,Little,50
538,165,8357,2010-02-22 00:00:00,55,Balanced,,Little,45
539,165,8357,2011-02-22 00:00:00,59,Balanced,,Little,40
540,165,8357,2012-02-22 00:00:00,68,Fast,,Little,45
541,165,8357,2013-09-20 00:00:00,57,Balanced,,Little,53
542,165,8357,2014-09-19 00:00:00,66,Balanced,60.0,Normal,38
543,165,8357,2015-09-10 00:00:00,54,Balanced,60.0,Normal,53
544,62,9747,2010-02-22 00:00:00,35,Balanced,,Little,30
545,62,9747,2012-02-22 00:00:00,52,Balanced,,Little,48
546,62,9747,2013-09-20 00:00:00,52,Balanced,,Little,48
547,62,9747,2014-09-19 00:00:00,63,Balanced,58.0,Normal,48
548,62,9747,2015-09-10 00:00:00,63,Balanced,37.0,Normal,58
549,28,9790,2010-02-22 00:00:00,70,Fast,,Little,60
550,28,9790,2011-02-22 00:00:00,52,Balanced,,Little,29
551,28,9790,2012-02-22 00:00:00,46,Balanced,,Little,40
552,28,9790,2013-09-20 00:00:00,34,Balanced,,Little,38
553,28,9790,2014-09-19 00:00:00,45,Balanced,61.0,Normal,58
554,28,9790,2015-09-10 00:00:00,42,Balanced,56.0,Normal,52
555,184,8429,2010-02-22 00:00:00,70,Fast,,Little,70
556,184,8429,2011-02-22 00:00:00,66,Balanced,,Little,52
557,184,8429,2015-09-10 00:00:00,48,Balanced,48.0,Normal,47
558,485,9904,2010-02-22 00:00:00,55,Balanced,,Little,70
559,485,9904,2011-02-22 00:00:00,55,Balanced,,Little,56
560,485,9904,2012-02-22 00:00:00,65,Balanced,,Little,58
561,485,9904,2013-09-20 00:00:00,78,Fast,,Little,58
562,485,9904,2014-09-19 00:00:00,48,Balanced,55.0,Normal,38
563,485,9904,2015-09-10 00:00:00,48,Balanced,55.0,Normal,41
564,80,9860,2010-02-22 00:00:00,70,Fast,,Little,70
565,80,9860,2011-02-22 00:00:00,66,Balanced,,Little,53
566,80,9860,2012-02-22 00:00:00,55,Balanced,,Little,62
567,80,9860,2013-09-20 00:00:00,52,Balanced,,Little,53
568,80,9860,2014-09-19 00:00:00,55,Balanced,51.0,Normal,62
569,100634,9791,2010-02-22 00:00:00,30,Slow,,Little,45
570,100634,9791,2011-02-22 00:00:00,69,Fast,,Little,45
571,100634,9791,2012-02-22 00:00:00,43,Balanced,,Little,27
572,100634,9791,2013-09-20 00:00:00,39,Balanced,,Little,32
573,100634,9791,2014-09-19 00:00:00,46,Balanced,55.0,Normal,32
574,100634,9791,2015-09-10 00:00:00,50,Balanced,36.0,Normal,61
575,100879,10278,2010-02-22 00:00:00,40,Balanced,,Little,30
576,100879,10278,2011-02-22 00:00:00,54,Balanced,,Little,55
577,100879,10278,2012-02-22 00:00:00,53,Balanced,,Little,54
578,100879,10278,2013-09-20 00:00:00,53,Balanced,,Little,54
579,100879,10278,2014-09-19 00:00:00,53,Balanced,47.0,Normal,54
580,166,8177,2010-02-22 00:00:00,60,Balanced,,Little,50
581,166,8177,2011-02-22 00:00:00,59,Balanced,,Little,43
582,166,8177,2012-02-22 00:00:00,48,Balanced,,Little,45
583,166,8177,2013-09-20 00:00:00,40,Balanced,,Little,55
584,166,8177,2014-09-19 00:00:00,68,Fast,52.0,Normal,55
585,166,8177,2015-09-10 00:00:00,47,Balanced,44.0,Normal,55
586,81,10251,2010-02-22 00:00:00,70,Fast,,Little,70
587,81,10251,2011-02-22 00:00:00,48,Balanced,,Little,51
588,81,10251,2012-02-22 00:00:00,55,Balanced,,Little,44
589,81,10251,2013-09-20 00:00:00,60,Balanced,,Little,46
590,81,10251,2014-09-19 00:00:00,55,Balanced,49.0,Normal,44
591,10029,8226,2010-02-22 00:00:00,70,Fast,,Little,30
592,10029,8226,2011-02-22 00:00:00,75,Fast,,Little,35
593,10029,8226,2012-02-22 00:00:00,61,Balanced,,Little,53
594,10029,8226,2013-09-20 00:00:00,32,Slow,,Little,53
595,10029,8226,2014-09-19 00:00:00,68,Fast,49.0,Normal,63
596,10029,8226,2015-09-10 00:00:00,69,Fast,49.0,Normal,53
597,1952,8667,2010-02-22 00:00:00,65,Balanced,,Little,60
598,1952,8667,2011-02-22 00:00:00,49,Balanced,,Little,52
599,1952,8667,2012-02-22 00:00:00,61,Balanced,,Little,48
600,1952,8667,2013-09-20 00:00:00,63,Balanced,,Little,48
601,1952,8667,2014-09-19 00:00:00,56,Balanced,35.0,Normal,51
602,1952,8667,2015-09-10 00:00:00,56,Balanced,40.0,Normal,55
603,111239,8234,2011-02-22 00:00:00,47,Balanced,,Little,54
604,111239,8234,2012-02-22 00:00:00,55,Balanced,,Little,46
605,111239,8234,2013-09-20 00:00:00,55,Balanced,,Little,46
606,111239,8234,2014-09-19 00:00:00,54,Balanced,59.0,Normal,47
607,111239,8234,2015-09-10 00:00:00,55,Balanced,51.0,Normal,46
608,44,8636,2010-02-22 00:00:00,55,Balanced,,Little,55
609,44,8636,2011-02-22 00:00:00,55,Balanced,,Little,50
610,44,8636,2012-02-22 00:00:00,45,Balanced,,Little,50
611,44,8636,2013-09-20 00:00:00,67,Fast,,Little,67
612,44,8636,2014-09-19 00:00:00,67,Fast,48.0,Normal,67
613,44,8636,2015-09-10 00:00:00,58,Balanced,69.0,Lots,54
614,620,8066,2011-02-22 00:00:00,36,Balanced,,Little,67
615,620,8066,2012-02-22 00:00:00,61,Balanced,,Little,59
616,620,8066,2013-09-20 00:00:00,35,Balanced,,Little,54
617,620,8066,2014-09-19 00:00:00,61,Balanced,49.0,Normal,59
618,620,8066,2015-09-10 00:00:00,48,Balanced,47.0,Normal,32
619,110745,1957,2010-02-22 00:00:00,30,Slow,,Little,50
620,110745,1957,2011-02-22 00:00:00,33,Slow,,Little,52
621,110745,1957,2012-02-22 00:00:00,58,Balanced,,Little,69
622,110745,1957,2013-09-20 00:00:00,58,Balanced,,Little,69
623,110745,1957,2014-09-19 00:00:00,38,Balanced,54.0,Normal,38
624,110745,1957,2015-09-10 00:00:00,66,Balanced,54.0,Normal,38
625,45,9885,2010-02-22 00:00:00,45,Balanced,,Little,35
626,45,9885,2011-02-22 00:00:00,65,Balanced,,Little,50
627,45,9885,2012-02-22 00:00:00,50,Balanced,,Little,35
628,45,9885,2013-09-20 00:00:00,39,Balanced,,Little,33
629,45,9885,2014-09-19 00:00:00,26,Slow,47.0,Normal,24
630,45,9885,2015-09-10 00:00:00,50,Balanced,35.0,Normal,20
631,29,8350,2010-02-22 00:00:00,45,Balanced,,Little,55
632,29,8350,2011-02-22 00:00:00,48,Balanced,,Little,42
633,29,8350,2012-02-22 00:00:00,38,Balanced,,Little,54
634,29,8350,2013-09-20 00:00:00,61,Balanced,,Little,54
635,29,8350,2014-09-19 00:00:00,66,Balanced,48.0,Normal,53
636,29,8350,2015-09-10 00:00:00,49,Balanced,54.0,Normal,52
637,1832,8295,2010-02-22 00:00:00,70,Fast,,Little,35
638,1832,8295,2011-02-22 00:00:00,53,Balanced,,Little,55
639,1832,8295,2012-02-22 00:00:00,54,Balanced,,Little,47
640,1832,8295,2014-09-19 00:00:00,56,Balanced,55.0,Normal,53
641,1832,8295,2015-09-10 00:00:00,54,Balanced,52.0,Normal,47
642,82,8597,2010-02-22 00:00:00,70,Fast,,Little,70
643,82,8597,2011-02-22 00:00:00,36,Balanced,,Little,36
644,82,8597,2012-02-22 00:00:00,56,Balanced,,Little,61
645,82,8597,2013-09-20 00:00:00,53,Balanced,,Little,54
646,82,8597,2014-09-19 00:00:00,56,Balanced,50.0,Normal,61
647,82,8597,2015-09-10 00:00:00,50,Balanced,48.0,Normal,60
648,111083,8245,2010-02-22 00:00:00,30,Slow,,Little,45
649,111083,8245,2011-02-22 00:00:00,67,Fast,,Little,66
650,111083,8245,2012-02-22 00:00:00,75,Fast,,Little,62
651,111083,8245,2013-09-20 00:00:00,70,Fast,,Little,50
652,111083,8245,2014-09-19 00:00:00,73,Fast,69.0,Lots,50
653,111083,8245,2015-09-10 00:00:00,59,Balanced,69.0,Lots,50
654,100081,8571,2010-02-22 00:00:00,50,Balanced,,Little,60
655,100081,8571,2011-02-22 00:00:00,38,Balanced,,Little,65
656,100081,8571,2012-02-22 00:00:00,31,Slow,,Little,47
657,100081,8571,2013-09-20 00:00:00,42,Balanced,,Little,40
658,100081,8571,2014-09-19 00:00:00,42,Balanced,40.0,Normal,47
659,100081,8571,2015-09-10 00:00:00,42,Balanced,40.0,Normal,47
660,110724,8203,2010-02-22 00:00:00,65,Balanced,,Little,60
661,110724,8203,2011-02-22 00:00:00,67,Fast,,Little,57
662,110724,8203,2012-02-22 00:00:00,52,Balanced,,Little,54
663,110724,8203,2013-09-20 00:00:00,52,Balanced,,Little,33
664,110724,8203,2014-09-19 00:00:00,52,Balanced,42.0,Normal,40
665,110724,8203,2015-09-10 00:00:00,52,Balanced,42.0,Normal,40
666,472,8306,2010-02-22 00:00:00,30,Slow,,Little,30
667,472,8306,2011-02-22 00:00:00,54,Balanced,,Little,56
668,472,8306,2012-02-22 00:00:00,48,Balanced,,Little,44
669,472,8306,2013-09-20 00:00:00,48,Balanced,,Little,44
670,472,8306,2014-09-19 00:00:00,48,Balanced,55.0,Normal,44
671,472,8306,2015-09-10 00:00:00,48,Balanced,55.0,Normal,44
672,1862,7730,2010-02-22 00:00:00,30,Slow,,Little,60
673,1862,7730,2012-02-22 00:00:00,37,Balanced,,Little,49
674,1862,7730,2013-09-20 00:00:00,51,Balanced,,Little,49
675,1862,7730,2014-09-19 00:00:00,37,Balanced,55.0,Normal,49
676,46,8543,2010-02-22 00:00:00,60,Balanced,,Little,50
677,46,8543,2011-02-22 00:00:00,60,Balanced,,Little,35
678,46,8543,2012-02-22 00:00:00,45,Balanced,,Little,50
679,46,8543,2013-09-20 00:00:00,51,Balanced,,Little,54
680,46,8543,2014-09-19 00:00:00,49,Balanced,69.0,Lots,54
681,46,8543,2015-09-10 00:00:00,68,Fast,65.0,Normal,55
682,1738,9746,2010-02-22 00:00:00,55,Balanced,,Little,45
683,1738,9746,2011-02-22 00:00:00,50,Balanced,,Little,50
684,1738,9746,2012-02-22 00:00:00,46,Balanced,,Little,52
685,1738,9746,2013-09-20 00:00:00,46,Balanced,,Little,52
686,1738,9746,2014-09-19 00:00:00,46,Balanced,56.0,Normal,52
687,1738,9746,2015-09-10 00:00:00,46,Balanced,56.0,Normal,52
688,1739,8682,2010-02-22 00:00:00,70,Fast,,Little,45
689,1739,8682,2011-02-22 00:00:00,65,Balanced,,Little,50
690,1739,8682,2012-02-22 00:00:00,58,Balanced,,Little,47
691,1739,8682,2013-09-20 00:00:00,58,Balanced,,Little,47
692,347,9888,2010-02-22 00:00:00,40,Balanced,,Little,30
693,347,9888,2011-02-22 00:00:00,50,Balanced,,Little,50
694,347,9888,2012-02-22 00:00:00,45,Balanced,,Little,50
695,873,2182,2010-02-22 00:00:00,40,Balanced,,Little,35
696,873,2182,2011-02-22 00:00:00,64,Balanced,,Little,57
697,873,2182,2012-02-22 00:00:00,67,Fast,,Little,54
698,873,2182,2013-09-20 00:00:00,67,Fast,,Little,54
699,873,2182,2014-09-19 00:00:00,67,Fast,55.0,Normal,54
700,873,2182,2015-09-10 00:00:00,57,Balanced,50.0,Normal,40
701,111091,8030,2010-02-22 00:00:00,30,Slow,,Little,45
702,111091,8030,2011-02-22 00:00:00,63,Balanced,,Little,37
703,111091,8030,2012-02-22 00:00:00,44,Balanced,,Little,52
704,111091,8030,2013-09-20 00:00:00,44,Balanced,,Little,52
705,111091,8030,2014-09-19 00:00:00,62,Balanced,48.0,Normal,52
706,111091,8030,2015-09-10 00:00:00,62,Balanced,48.0,Normal,52
707,1871,8673,2010-02-22 00:00:00,30,Slow,,Little,35
708,1871,8673,2011-02-22 00:00:00,67,Fast,,Little,35
709,1871,8673,2012-02-22 00:00:00,69,Fast,,Little,55
710,1871,8673,2013-09-20 00:00:00,69,Fast,,Little,55
711,1871,8673,2014-09-19 00:00:00,54,Balanced,51.0,Normal,36
712,1871,8673,2015-09-10 00:00:00,54,Balanced,47.0,Normal,36
713,95,8197,2010-02-22 00:00:00,70,Fast,,Little,70
714,95,8197,2011-02-22 00:00:00,36,Balanced,,Little,52
715,95,8197,2012-02-22 00:00:00,45,Balanced,,Little,48
716,95,8197,2013-09-20 00:00:00,45,Balanced,,Little,48
717,95,8197,2014-09-19 00:00:00,63,Balanced,36.0,Normal,48
718,95,8197,2015-09-10 00:00:00,63,Balanced,41.0,Normal,60
719,10018,6421,2010-02-22 00:00:00,30,Slow,,Little,30
720,64,8588,2010-02-22 00:00:00,30,Slow,,Little,30
721,64,8588,2011-02-22 00:00:00,65,Balanced,,Little,50
722,64,8588,2012-02-22 00:00:00,64,Balanced,,Little,49
723,64,8588,2013-09-20 00:00:00,64,Balanced,,Little,49
724,64,8588,2014-09-19 00:00:00,64,Balanced,52.0,Normal,49
725,64,8588,2015-09-10 00:00:00,64,Balanced,44.0,Normal,50
726,1853,8581,2010-02-22 00:00:00,30,Slow,,Little,30
727,1853,8581,2011-02-22 00:00:00,68,Fast,,Little,56
728,1853,8581,2012-02-22 00:00:00,53,Balanced,,Little,63
729,1853,8581,2013-09-20 00:00:00,57,Balanced,,Little,63
730,1853,8581,2014-09-19 00:00:00,57,Balanced,51.0,Normal,63
731,1853,8581,2015-09-10 00:00:00,62,Balanced,36.0,Normal,65
732,239,9989,2011-02-22 00:00:00,48,Balanced,,Little,65
